"","text"
"1188","I

Just

Oh, this isn't actual account!

Which makes sense cause I blocked that one"
"1189","If you’re trying to cry at least twice during a movie, go see #Dumbo!! Such a good film! <U+0001F418><U+0001F3AA>"
"1190","they really thought dumbo would be a box office smash?"
"1191","@UnicornRaidBoss Yeah right. Next you’re going to tell me this dumbo challenged another online personality (remember the beef?) to a real boxing match, then have it on PPV where you make millions, only to have the fight be a joke and basically a scam. 

This kind of stuff doesn’t happen Tani!"
"1192","@FilmCritHULK That episode was given a Genesis Award from the Humane Society for Outstanding Children’s Programming. 

It’s a trigger of mine, along with Dumbo. A completely necessary, utterly heartbreaking story. The amount of sensitivity given to Appa as a character- why I love the show."
"1193","@Dumbo Was that boy in the audience holding a Pooh Bear, or was it just a normal teddy bear?"
"1194","#BADLA remains unaffected by new releases - Junglee, Dumbo &amp; Notebook,  collects <U+20B9>70 lakh on 4th Friday!
Week 4 - Friday - <U+20B9>70 lakh
Week 1 - <U+20B9>38 Crore 
Week 2 - <U+20B9>29.32 Crore 
Week 3 - <U+20B9>11.12 Crore 
Total - <U+20B9>79.14 Crore 
@RedChilliesEnt @iAmAzure"
"1195","And I'm here. Getting emotional over the original dumbo's movie soundtrack..."
"1196","bambi/dumbo both had me on 1 as a lil girl 

dad still tells story abt taking me to bambi in the theater, &amp; bambi momma got shot, i screamed, &amp; he had to take me out  

to this day never watched whole movie"
"1197","Been sitting at @AMCTheatres for now 30 min to see Dumbo but the screen  has been dark this entire time... instead of refunding me how bout you let me have priority to get End Game tickets tomorrow and you’re out literally NO MONEy and I’ll have 8tickets  purchased ;)"
"1198","But I will do one after my check up therapy appointment with my therapist cause I will be seeing the @Dumbo movie with my mom and sister after its been years since she seen a movie with us after a lot of surgeries so I will do 2 movie reviews<U+2764><U+0001F3AC><U+0001F3A5><U+0001F4F9><U+0001F3AD><U+0001F4BB><U+2328><U+0001F5B1><U+0001F4F2><U+0001F4F1>"
"1199","#Dumbo is my fav live action Disney movie of all time"
"1200","Seeing #dumbo last night all could think of was teddy, they both need to grow into their ears <U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1201","I’ve never even seen the original, so there’s that..."
"1202","Traits on TV, and that's why #RepresentationMatters in the media, maybe if I had seen people that looked like me I would have found how fucking beautiful I was and being a lot more confident in school, both with my looks and smarts, cuz when you call someone Dumbo"
"1203","And that my features made me beautiful, hot, sexy, and handsome, yes my big ears now are part of how Fucking handsome I am, and while watching #Dumbo I felt represented, yes In Dumbo I saw myself"
"1204","You are not calling them smart, and fuck I am both smart and beautiful, thank you #Dumbo I fucking feel you"
"1205","It's not that Dumbo feels ugly, but he does feel alone, as I once did, and watching this elephant overcome his insecurities, and flying makes me look back in my life and see how strong I am, yes it weird I felt this with an elephant, but I guess I never see people with my"
"1206","DUMBO IS THE CUTEST 
i cried 99% of the time <U+0001F927>"
"1207","We're watching ""Us"" &amp; when the preview for pet sematary came on nilo leaned over and said ""we should've watched dumbo"" <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602> I agree."
"1208","Dumbo Is a Masterpiece. 
Dumbo is my bae, and should not be hurt <U+0001F970>"
"1209","I don’t think i’m in the right emotional state to see Dumbo I cry watching the trailer"
"1210","@TimesNow @RahulGandhi @scribe_prashant Dumbo bimbos of @timesofindia .  Congress can't scrap Sedition law. It's only the Govt of the day which decides and congress is nowhere close to forming govt"
"1211","#UsMovie mind = blown.
#Dumbo interesting.
#Shazam Dr. Sivana and 7 sins vs 5 Shazam!"
"1212","Saw #Dumbo with a fellow Disney/Burton fan and I loved it &lt;3 I cried so hard xD and now I want to call my mom and tell her I love her &lt;3"
"1213","Who wants to go watch Dumbo with me?"
"1214","Going to see Dumbo! Hopefully I don’t cry my eyes out"
"1215","@TCIIIESQ @espn Lmao only part of this convo that is dumb is the dumb shit you’re saying <U+0001F602> FOH DUMBO"
"1216","@electricmano76 @TCIIIESQ @StevenZSmith @iamrianl @JemiKingBron @isaiahthomas I’ve been wrecking this dumbo all night with facts so thought I’d drop some more"
"1217","Mannnn I cried watching American Idol and Dumbo today what’s my problem"
"1218","Dumbo is legit the saddest Disney movie to exist, whyyyyyy did I subject myself to the live action movie? I was in there crying real tears <U+0001F62D>"
"1219","@fayedsouza Dumbo - do read up other subjects apart from just xtian propaganda !! You are a journo after all - secular and socialist were inserted by Indira Gandhi during the emergency! Make sense ??"
"1220","About to see dumbo in 3D i am TOO excited <U+0001F601>"
"1221","No puedo ir a ver Dumbo. It’s too much 4 me."
"1222","Dumbo <U+0001F418> is such an adorable movie!<U+0001F49C>"
"1223","@Hakeem05295938 @kiranokiran @atahasnain53 It is not based on war Dumbo It is based on policy of not bowing down to terrorism as in Mumbai attack when no action happened.
A country has every  right to defend itself."
"1224","@TheCosmicJester @mental_floss If you are a character in full costume (your face isn't visible) ie: Pluto, Mickey &amp; idk Dumbo, you're not allowed to speak at all, correct? Used to be true."
"1225","i wanna watch dumbo but general consensus of letterboxd gave the movie 2-3 stars rating and i'm usually with them so"
"1226","Modern cgi is incredible. We all knew you can make really realistic stuff, but dumbo proves we can finally realise the dream of doing terrorism to millions of children's brains with a horrific gibbering foreskin with eyes"
"1227","@wakuwakuboi I was hoping with the new dumbo movie we were gonna get some Casey merchandise"
"1228","I actually liked @Dumbo a lot more then I expected #Dumbo"
"1229","I really want to go see Dumbo :/"
"1230","Baby mine, don't you cry
Baby mine, dry your eyes
Rest your head close to my heart
Never to part
Baby of mine  “Baby Mine” -Dumbo"
"1231","@IIKosmosII @BeeBeeVR But the version i have has dumbo lyrics, help"
"1232","Gonna watch dumbo I’m excited <U+0001F629><U+2764><U+FE0F>"
"1233","@ashutosh83B @narendramodi @RahulGandhi Godse was prety clear what he did...and gave reasn y he did ...can you tell me dumbo Ashutosh why are you spewing a venum  everyay in our society???trust me you ppl are burden to the society...stop spitting bulshit everyday...warna keede padenge Ashu jee"
"1234","@JennyENicholson Disney Stans want to see Dumbo I guess"
"1235","@Nick_HBS I still think Christopher Robin is the best live action reimagining, Dumbo is a very close 2nd."
"1236","@erinbiba This is all just Dumbo sponcon, isn't it"
"1237","I wish Tim Burton directed The Addams Family not Dumbo."
"1238","Omg I wasnt expecting this movie to be sooo good <U+0001F643> — watching Dumbo"
"1239","i cry just thinking about dumbo there’s no way on gods green earth that I could watch the new dumbo movie and come out alive"
"1240","The strongest material in existence is adamantium. The second strongest is this dumbo old dmv registration sticker that I'm trying to peel off"
"1241","@flharps @RealSaavedra @morningmika @Morning_Joe Mika @morningmika is a wee bit of a dumbo.If she didn't have connections she would be doing the Channel 2 news in Timbuktu."
"1242","Hey @screenjunkies @MurrellDan when I saw @DisneyStudios' &amp; #TimBurton's #Dumbo I did notice a lot of the ""Tim Burton ingredients"" that you've mentioned are in all his movies; it has a hand thing, an old timey contraption, parent issues, and of course a very dark color palate."
"1243","DUMBO ('19 Burton): [C+] Mostly a sleepy, phoned-in effort from Burton, not helped by such a narratively static Kruger script, though the auteur does stir to life for the glorious flight sequences &amp; in-his-wheelhouse Dreamland-set scenes."
"1244","Y’all #Dumbo fucked me up good. Lord that was an amazing movie. Classic Burton, visually stunning, emotionally driven, strong characters, just an excellent movie overall. I’m not a big fan of the original but I could watch this over and over. But damn bring tissues for #BabyMine"
"1245","@NicPandolfi @Dumbo At least the weather’s not inclement"
"1246","i really want to watch dumbo :("
"1247","That was the first Disney movie I ever saw and I never want to see it again."
"1248","Dumbo will come back in Avengers Endgame"
"1249","More u Dumbo's do such things more steely becomes resolve of Indian public to vote in NaMo - problem is loss of credibility of Cong, RaGa &amp; you media persons"
"1250","@priyankac19 Oye dumbo leader of Congress. Read the full news. FB has removed more number of Congress pages around 700 pages for running ur agenda there. And read the amount spent on FB for ads by ur congressi losers. Chal Katt le yaha se adhe information , adha dhimaag wali.
@TajinderBagga"
"1251","Saw Dumbo.  Yes I actually liked it."
"1252","imagine if irene brought her dumbo soft toy to the dumbo screening i would cry"
"1253","Damn i never really thought about it like that...good thing i haven't seen the movie"
"1254","Let's make a live action Dumbo movie so it's more lifelike. 

Okay. And let's put the elephant's eyes in the front of it's head so it's more relateable."
"1255","@RahulGandhi 
@Kaalateetham

Dear #WayanadPappu

Please help these B MP employees and their families from yor Mom,s $2Bn  kiti till your incapable corrupt  congress govt pays their sakaries in time !!"
"1256","I feel like @bertkreischer is the living embodiment of my Dumbo Theory. 
That being: There’s a state past drunk one can drink themselves into where they can  unconsciously discover the ability to almost magical things. Like fly, as with the beloved pachyderm"
"1257","Going to see Dumbo &amp; Aladdin this month I can't wait I LOVE DISNEY"
"1258","she is the cutest woman in this universe don’t @ me"
"1259","I cried watching the damn trailer, and still not ready for the full live action version okay
Give me time
I'm still healing"
"1260","@Samster3 @ashutosh83B @narendramodi @RahulGandhi @ashutosh83B the super dumbo would not understand it..."
"1261","is this toby taking the piss or disney digging its serrated talons even deeper into the rotting carcass of brand twitter
place your bets now"
"1262","How to watch #Dumbo<U+0001F418> #LikeABoss?
<U+0001F60E>
Buy a nachos combo and start eating.

Offer some to the one sitting next to you.

Don’t offer too much.

Continue eating.<U+0001F37F>

When in #PVR, do as the #PVRFoodie does."
"1263","@SamDianeK @FilmCritHULK It is apropos that Hulk is watching Appa’s Lost Days right around the time all of us are most certainly not watching Tim Burton’s Dumbo. 

I think I had blocked out Dumbo the first time couple times I watched and didn’t make the connection."
"1264","Head to the theater for “Disney magic at its best.” #Dumbo is now playing in 3D!"
"1265","None of your business what I watch dumbass"
"1266","too many moments in #Dumbo where danny devito's silent. i guarantee they cut some of his lines. would see again if he was constantly talking"
"1267","If I don’t go see Dumbo soon, ima be pisssed"
"1268","@rupasubramanya Presenting selective facts post great fall in 2008. For this dumbo. 10 cent rise on 50 is same as 10 cent rise on 500. And She is a economist. @RahulGandhi you deserve better."
"1269","Mariya Takeushi sings the japanese version <U+0001F62E><U+0001F60D>"
"1270","@corbynbesson Her house dumbo <U+0001F923><U+0001F923><U+0001F923><U+0001F923>"
"1271","Dumbo with no context"
"1272","Watched #Dumbo &amp; it was so sad! I never cry in movies, unless it involves animals or old people getting hurt or being lonely. #Disney"
"1273","I really cried while watching dumbo today wow"
"1274","DUMBO type IQ of @INCIndia economist.
2013 boost was after @narendramodi nominated as a PM candidate by @BJP4India and reason of latest rally is again on same expectation, BJP comfortably coming back to power. It's al time high(read this in bold &amp; capital)

#ModiHaiTohMumkinHai"
"1275","I'm watching Dumbo ( the animated one) and I'm hurt man LOL"
"1276","what I wanna know is who tf agreed to a dumbo remake?? nobody wants to relive their childhood traumas"
"1277","// Off to bed since I got class tomorrow and I might go see Dumbo with my mom so I’ll be back later on tomorrow."
"1278","@NihilistZealot You ain't lying. Every day, it's some new bullshit. Today it was about Dumbo fat shaming people and tomorrow it'll be something else. I'm fat. I'm perfectly cool with Dumbo."
"1279","And honestly, i will never forgive Dumbo for that Jim Crow bullshit."
"1280","I was so excited for the movie Dumbo. Obviously not one of my childhood faves but a good lesson. Sad to hear it’s flopped massively <U+0001F625>"
"1281","I'm going to go and see it because of Reasons (and also Danny DeVito I LOVE YOU) 

But I'm not going to lie, the (basically) Lana Del Ray ""Baby Mine (Don't You Cry)"" in the trailer rocked me to my very core, and I whispered ""how dare you"" in the theatre"
"1282","@Ebeeto Omg God so cute! But not as cute as Dumbo™ the new family feature from Disney™ directed by Tim Burton™! In theaters now!"
"1283","I'm watching dumbo this weekend, alone if no one wants to go with me <U+0001F621>"
"1284","maybe its just because i grew up with and love tim burton but i really liked dumbo"
"1285","My pussy lips are so loose i use them to fly like dumbo"
"1286","@Navneet51219114 @kavithalankesh OMG where did I mention about caste creed and religion. I didn’t know that you are dumbo. everyone know from your comments how is your IQ level."
"1287","@samgooley My favorite part of Dumbo were the closing credits signifying that I'd survived the experience."
"1288","@vuecinemas #dumbo #fwfr Mother’s Day, Baby Mine #myvue"
"1289","It sounds like this coming day I might be going to see the new Dumbo movie. I would have gone to it sooner, but no one provided me with a magic feather so I could fly to the theater on my own."
"1290","For real, I wish that there was some timeline where Tod Browning could've directed a Dumbo. 

It probably would've been nightmare fuel, BUT it would've starred Lon Chaney and embraced just how bizarre circus life is while still being reverent."
"1291","I *was* traumatized by that but it doesn't mean I'm not going to watch the movie and cry over it again"
"1292","@not__vee @ermac90210 @kolle_hond I think you will find good old Walt actually did those things in the 1930s, doesn't stop Dumbo from being a good movie tho."
"1293","I'm hearing negative comments about it"
"1294","@fuku_art really makes you wonder what they see in and take away from it...reminds me of that quote about the author watching dumbo with the bullies in their class and realising everyone sees themself as the underdog."
"1295","@ExpressMight Queen of the new Dumbo movie and I know you can do it will be on your own business and I know you can do it. 
.
. 
. 
. 
. 
.
Also centre predicted text"
"1296","@Vincente22films If it's anything like Dumbo, it will be more about the humans"
"1297","<U+0001F914> Her only friends was pretty much her cousins 
And she'd spend most of her time with her mom 

Sorry for being emo I just watched some scenes in the original Dumbo and I still cry"
"1298","Can’t imagine the people going to watch dumbo Ln expected to hear someone shout “YES MAX” halfway thru the fucking film can’t say am sorry tho @Mxxgll"
"1299","#Dumbo last night, quite enjoyed it. @cineworld would have been better if the bloke in front didn't have 3 pints and get up for a piss every 2 minutes <U+0001F620>"
"1300","@JusZCosplay Thank you for sharing this. While there are sweet moments as a whole Dumbo is a very sad story. And remaking it more about the people than the animals is just furthering how cruel a story it is. I don't want to hear the poor circus people tales who treat animals like props."
"1301","Up nice and early. Of to the cinema to watch Dumbo on my own this afternoon, feed up of people letting me down."
"1302","the original dumbo is the only dumbo we needed"
"1303","Does anyone think #Dumbo being the first of the Live Action Disney re-makes to not receive good reviews make Disney re-think things and go ""Just because we can doesn't mean we should?"" Or do they make too much money off these to care? Why am I asking and answering a question?"
"1304","This #Dumbo doesn’t know about...
Indian constitution 
Parliamentary democracy
How a PM is chosen"
"1305","I don't know why they even remade this shit. Niggas literally got elephants taken out of the whole circus but they still thought we should do this"
"1306","So excited for midweek date night with @katharinebellis and @dumbo. Roll on 5pm #dumbo"
"1307","I loved #Dumbo so sweet and loved the story lots of nods to the original story"
"1308","#TimBurton is a genius..!! #Dumbo is heartbreakingly beautiful"
"1309","I went to see #Dumbo on April 1, 2019 and it was magical and I loved the film and I enjoyed the film and #TimBurton was tremendous as a #Director. #DumboMovie #Circus #Elephant #ColinFarrell #MichaelKeaton #DannyDeVito #EvaGreen #AlanArkin #DannyElfman #Disney <U+0001F3AA> <U+0001F418> <U+0001F386> <U+0001F387> <U+0001F525> <U+0001F30E>"
"1310","Watched #dumbo in 4DX last night @cineworld wow brilliant film and loved 4dx."
"1311","I saw the Aladdin trailer yesterday before the Dumbo movie and let me tell you I was not prepared for how emotional it made me <U+0001F62A> I can’t wait to see that movie ! It looks so beautifully done and it’s one of my favorite Disney movies. A whole new world is my favorite Disney song!"
"1312","Also Dumbo made me emotional too . There’s literally nothing like Disney magic <U+0001F62D> I know I’m such a child but I can’t help it I love how Disney makes me feel <U+0001F49C>"
"1313","Ohh man I hate that part"
"1314","This is what happens when Disney rushes out remakes to maintain intellectual copyright. :/

They such."
"1315","This is what happens when Disney rushes out remakes to maintain intellectual copyright. :/

They suck"
"1316","Jo has predicted that Dumbo will be the Movie of the Year.
The reviews haven't been good.
But the tide is turning!"
"1317","Dumbo is an incredible, feel good, perfectly balanced film. Not an April fool's joke."
"1318","This whole Irene and Dumbo things are just <U+0001F970><U+0001F60D> cuuuuuute! #Irene #Dumbo #RedVelvet"
"1319","after watching Relatable Dog Twitter advertise this I'm fucking ecstatic that it flopped"
"1320","Saw Dumbo and it's a 2 hour exposés into animal exploitation and how humans are the actual worst. It made me so sad and angry.

If Mrs Jumbo being taken away upsets you realise that happens in every zoo and on every dairy farm on a daily basis. Don't support it."
"1321","Desperate to see the new dumbo film but just not ready to cry for the entire 2 hours"
"1322","i just want to go see dumbo"
"1323","@beatledave @Honey_Heidi360 @cineworld I can say I fully Back this movement. If I could have done Us and Pet Sematary I would have, but the times were a bitch and I had to see Dumbo"
"1324","@NayakRagini @priyankac19 Pity on all of you that u support a dumbo"
"1325","Highly recommend Dumbo!!! 10/10 <U+0001F60D><U+0001F62D>"
"1326","Does anyone want to go watch Dumbo with me tomorrow night ? <U+0001F97A>"
"1327","@JusZCosplay Can't imagine. Glad I wasn't a huge Disney fan growing up. Cartoon is tough to watch, especially in light of current events.

That Marvel wave plus US killing it at the BO is another reason why Dumbo's been left out, and don't forget Aladdin and Lion King this summer, so..."
"1328","@rishibagree And one more dumbo sanghi peddling lies. Do you have univ where you are taught how to peddle lie? Godse 
Voters, think before you vote. This is mentality represented by BJP where godse was hero"
"1329","Saw dumbo today and the fucking seats were MOVING along with the movie i was like nah hol up when y’all get this shit? <U+0001F62D><U+0001F62D>"
"1330","Watching #Dumbo made me think of my dog. I was reminded how innocent and beautiful animals are. Lol it was a fun family film @DisneyStudios"
"1331","@Honey_Heidi360 Typical if it is 1pm like they say it is I’ll be watching dumbo"
"1332","just watched dumbo and ugly cried"
"1333","@realDonaldTrump What do you say Dumbo up early and lying your A$$ off again I see. You  really must have a Death Wish. The Gallows are waiting Donnie Boi. Ur gonna Swing and I don't mean with Chicks."
"1334","@VodafoneUK @ODEONCinemas @ODEONCinemas I would like to watch Dumbo if on and would like to take my mum and my little sister as a lot go on for us this year and would just love something just a little special"
"1335","@soleilofylisse Hi! Oh that does sound fun! Do you have a small family? Whenever my family goes out, it's at least 5 ppl and it's chaos lol Also good to hear Dumbo is cute! It totally flew under my radar and I was shocked Burton directs it haha
THAT'S SO CUTE OMG. That sounds like good bonding!"
"1336","At this point, I’m getting frustrated at @AMCTheatres and their @AMCHelps  for not communicating anything with the people that are paying subscriber customers about what is going on. I get it #AvengersEndGame tickets are out but I’m trying to see #Dumbo today..  #AMCTheatres"
"1337","@NinaSerena @sherlock_hulmes Agreed, I couldn't care about any of the characters. Except dumbo....maybe"
"1338","@Z_seokseok wait — I don’t know the exact story but wasn’t dumbo insecure about his ears and like being himself. but then at the end of the story, he realizes it’s what makes him him and he takes pride in them,, so this album/version concept is like accepting yourself ,,"
"1339","No kidding! I saw it once as a child. Destroyed me and I refused to watch it ever again or subject my kids to it. I'm crying now thinking of that baby elephant. No. No. No."
"1340","fuckin sickos the whole lot of them which is why 
we do this this way Dumbo ..
why we saved you from these monsters.."
"1341","why would we request you shut up dumbo concerning certain topics ?"
"1342","ah...
which leads us back to 
the PLASTIC BAG in American beauty Dumbo
and DIY 
so
duh 
POP"
"1343","several types of Disease Avoidance Dumbo"
"1344","that they'd DO this to someone they didn't PRE - PROGRAM since like I don't know dumbo 

august 8 th ?
and Chick Pox - why not 
in utero 
to guarenttee he'd be - well
a WEIRDO"
"1345","REAL PEOPLE Dumbo you insult on a hourly basis - dumbo"
"1346","all about the PLATIC BAG book of KEVIN shit dumbo"
"1347","if i had my way dumbo you'd be made so high OK 
have every fuckin thing you need to be ""synthetically "" happy .."
"1348","so if someone NOT YOU dumbo is talking about 
Control Factors and MOVIES 
and right directions..."
"1349","Good Dumbo , that's the Dumbo hustler scumbag we know and hate"
"1350","fat boy dumbo 
without his crack"
"1351","pull the clap trap OFF SCIENTOLOGY - and what do you have dumbo?

1928 Eugenics at Stanford University"
"1352","anyway dumbo known for being different and having a hard time accepting his big ears but at the end his ears become his strength...... id like to comment"
"1353","3 steps to watch #Dumbo 
1. Bring lot of tissues.
2. Try not to cry.
3. Cry alot."
"1354","I‘m loving ALL of these concept photos!!!  I will DEFINITELY have a hard time choosing versions <U+0001F613>

Also Jin + Dumbo<U+0001F418> + roses<U+0001F339>=why would u do this to me? <U+0001F62D><U+2764><U+FE0F> (is he promoting the Dumbo movie? <U+0001F606>)"
"1355","@BrashPop @DuckiePop Thoughts on dumbo underperforming at the box office? <U+0001F602>"
"1356","Also, at the end of the movie we can see that dumbo flies in circus, because his ears (""flaw"") are so big that it enables him to fly #BTS #MAP_OF_THE_SOUL_PERSONA #<U+BC29><U+D0C4><U+C18C><U+B144><U+B2E8> @BTS_twt"
"1357","look at us saying this is the cutest thing ever and wait til it turns out to be a theory

#PersonaPhotos @BTS_twt"
"1358","I love their photos especially Jin have Dumbo which is my favorite. <U+0001F60A><U+0001F49E><U+0001F493>@BTS_twt <U+0001F496><U+0001F49D><U+0001F49E><U+0001F493><U+0001F499>"
"1359","The jewelry, the fruits, the roses, Jin’s dumbo shirt <U+0001F97A><U+0001F60D> #MAP_OF_THE_SOUL_PERSONA @BTS_twt"
"1360","@TimesNow @RShivshankar Hey dumbo!
Not a single person who is on Twitter is going to vote because of the poll promise of any party.
People who vote on poll promises are in the villages.
What is the point in conducting a poll here?"
"1361","@choi_bts2 @BTS_twt y’all it can be a connection to their comeback too. what was dumbo’s backstory or history?"
"1362","@vuecinemas Not much point in showing anything in Carmarthen until you at least half your prices in line with your other Welsh cinemas - there were a handful in for the Dumbo premiere, same again <U+0001F921>"
"1363","@itwasbeautifull I’m really trynna watch Dumbo <U+0001F602>"
"1364","#DeadlySirius: Back talking about the new #Dumbo remake, the circus, acrobats and clowns, embarrassment and shame, current state of being shameless, value in shame, social media as a marketing tool, fearing fame, and appreciating your audience"
"1365","@vrabiaaaa I'm actually getting really tired of Disney doing this now. That Dumbo remake pretty much has turned me off everything right now. <U+0001F620>"
"1366","Dumbo didn’t have this problem #cineworld"
"1367","@niccccolekay1 @BTS_twt Omg I didn’t notice he had a dumbo shirt on!!! <U+0001F97A><U+0001F49C><U+0001F49C> @BTS_twt #PersonaPhotos"
"1368","Literally no one likes the animated dumbo why would you make a live action version"
"1369","@RhenryHumphries Agreed. Dumbo is a blah film but it has its fans. Just not me."
"1370","@CSheldon11 I would usually agree, but this isn't counter programming like Their Finest was the other year, it's exactly the same audience - an audience that will already have Hellboy, Captain Marvel, Shazam and Dumbo to choose from as alternatives."
"1371","@BTS_NATION_ARMY @KDKN9189 @BTS_twt I'd choose that too haha. Jin looks deadly in concept 2 but Jin in pajamas with dumbo is too cute to pass on. But the group shots in concept 1 is good too waaahhhj"
"1372","I cryyyyyyy"
"1373","Breaking video news: From the Boxing Ring to ‘Dumbo’: Michael Buffer Is Still Ready to Rumble"" via NYT @VintageVHS #movies #films"
"1374","the CUTEST Babyboy EVER"
"1375","@thatwhichiam @sherlock_hulmes Yeah, Dumbo I did find cute! Should of been a silent film from his perspective. :’)"
"1376","Today I get to watch Dumbo with my grandma, uncle, and my 6-year-old cousin. Life's a blessing"
"1377","Is that @Dumbo on his shirt Damn what a promo king <U+0001F602><U+0001F62D><U+0001F495><U+0001F49C>"
"1378","#Dumbo

Rating - 7 out of 10 film
Tear Factor - 717395926 out of 10"
"1379","$5 movies tonight who wants to go see dumbo??"
"1380","@moncheribee the fucking Dumbo on his shirt... Seokjin loves me"
"1381","@IndeeRas Lol it is hilarious and I’m going to watch all the live movies: Dumbo, Pikachu, and Dora"
"1382","Forget critics. If you’re looking for incomparable magic and whimsy Tim Burton executes it so authentically every time. @Dumbo is now a favorite of mine."
"1383","yeah you might be seeing endgame in a couple of weeks but im seeing dumbo now so suck on that"
"1384","i really just wanna enjoy dumbo but i cant help but think about animal cruelty and its making me mad"
"1385","Either it's a symbol about him... 

Or, we're just over thinking everything? You can never know with these boys <U+0001F60D><U+0001F60D><U+0001F60D>

#PersonaConceptPhotos 
#PersonaPhotos"
"1386","i’m seeing endgame early so suck a toe xo"
"1387","@choi_bts2 @BTS_twt Dumbo character on Jin is sooo adorably cute.<U+0001F60A>

Mayhaps something to do with th new persona of Jin's concept."
"1388","@faeryrkive He’s coming for your dumbo loving heart <U+0001F97A>"
"1389","Watching dumbo with the Tony’s class and all I can really imagine is just me and my kids on the road just not in a circus!! Just exploring the world and showing them pure greatness!! #iCanDream"
"1390","Aw thats so cute:(((("
"1391","i actually skipped Dumbo so i could go home and see the trailer"
"1392","@seoktits its ok my dumbass called it a lil elephant instead of dumbo hh"
"1393","Jin with his baby elephant dumbo print on his long sleeves!!!! I CAN'T <U+0001F62D><U+2764> PLS JIN STOP BEING CUTE!!!!!"
"1394","Jin with his baby elephant dumbo print n his long sleeves!!!! I CAN'T <U+0001F62D><U+2764> PLS JIN STOP BEING CUTE!!!!!"
"1395","Desperate to see Dumbo in cinemas and have no one to go with. 
Do I just go alone or..? <U+0001F629>"
"1396","Stfu and fly out ny mentions with ur dumbo like ears, kmt"
"1397","@LonelyGoomba I'll give them both a look I think, but unfortunately with the way the screenings line up I can only see one tonight. Since you've specifically asked I'll try get a review out for Dumbo sometime soon(ish)."
"1398","Got a chance to catch a movie tonight. Should I see the allegedly terrible Dumbo? Or the allegedly terrible Lords of Chaos?"
"1399","Okay... They use a lot of animatkon characters in their clothes.... Like... Dumbo, Snow White, Bugs Bunny... Interesting."
"1400","Personally i like seokjin on version 2 but the dumbo on version 3 makes it more cute<U+0001F97A>"
"1401","just realised jinnie is wearing dumbo pjs he is promoting the movie indirectly"
"1402","shit that’s cute"
"1403","@GeekyGlassesTV I imagine Lord's of Chaos will be less depressing, but Dumbo might provide more material and hits."
"1404","reminds me of Awake <U+0001F97A><U+0001F97A>"
"1405","Um I have a question.  In concept 3 why does outfit RM has on look like Timothy Mouse from Dumbos outfit and Jin actually has Dumbo on his shirt."
"1406","he's the cutest ever :( i love him soooooooo much my body is shaking bc of how much i wanna squish his cute cheeks <U+0001F970><U+0001F97A>"
"1407","Eerie lacks content :-(( but dumbo is such a cutiee sooo payts"
"1408","it’s late at night and jin is in his cute dumbo pj’s when he runs his fingers over the rose petals, wondering why someone would’ve thrown away something so beautiful. after that, suddenly, a man with purple hair and really weird purple clothes materializes in his living room."
"1409","I have to see Dumbo tonight for work and it is the ONE movie out right now I don’t want to see <U+0001F62D><U+0001F62D><U+0001F62D>"
"1410","Hes promoting the movie-"
"1411","@AMCHelps Have some for dumbo that I watched this weekend and many more from this year to a couple years back that I never got credit for. Can this be looked into further plz and ty"
"1412","bro solely bc of seokjin's dumbo shirt i might get version 3"
"1413","i died because of kim seokjin cuteness"
"1414","Issit ‘cos in AWAKE he talks about how maybe he can never fly? @BTS_twt"
"1415","He has it confused with DUMBO. Understandable mistake, tho"
"1416","@Neel_Misra_ @Mathura_Dass @SidrahMemon1 @TarekFatah @MaryamNSharif @betterpakistan @marvisirmed @BBhuttoZardari @kdastgirkhan @WaqarBibi @CherieDamour_ @alimdar82 @iamowaisnoorani As per ur words dumbo.... yahan par aik nahi sambhalti logo se, as if IK has more than one. Us ki bhi aik hi hai. One has the right to divorce and remarry. Thats how its supposed to be. Or no? So whats ur point?"
"1417","@Ayrsox @ArsenFN you get more fps in playground dumbo"
"1418","Loved the message from Dumbo. Wild animals should be in the wild. 7/10"
"1419","@jackallisonLOL To be fair, it only did so well at the box office because it was up against Dumbo, which has several notorious abortion scenes"
"1420","I'm off to see Dumbo! <U+2764><U+FE0F><U+0001F418>"
"1421","Dumbo was decent considering it was a Tim Burton film!"
"1422","so i was planning to watch dumbo today but unfortunately the tickets already sold out, and now jin wore a dumbo shirt,,,,,, i feel special lolololol"
"1423","@seokkjinnies @seokjinbit Seokjin being a good hearted man he is depicted with dumbo i think?"
"1424","Are you coming to see me lmaoooooooo"
"1425","@go4itbas @letters4trump45 @corybooker does he know what a real dumbo he is--obviously not....Later in his life he will look at these things and change his name."
"1426","This is truly the cutest thing I’ve ever seen <U+0001F62D>"
"1427","this is going to be me"
"1428","Still waiting to see Dumbo <U+0001F629>"
"1429","i’m crying"
"1430","@SharpWittedNerd @RigidToTheCore Calm down, dumbo. It's just Lazarus and I."
"1431","Going to see Dumbo tonight! I'm really curious to see what it will be like <U+0001F440> but it has all the ingredients to land on my fave list"
"1432","@kikicheea Bout to take the daughter to a double screening of Dumbo and Captain Marvel"
"1433","Can someone tell me where the damn dumbo PJs seokjin is wearing from tqvm"
"1434","@perfectlyjimin @BTS_twt He's promoting the new dumbo movie"
